visitorid,recommendation_timestamp,rank_1_itemid,rank_2_itemid,rank_3_itemid,rank_4_itemid,rank_5_itemid,rank_6_itemid,rank_7_itemid,rank_8_itemid,rank_9_itemid,rank_10_itemid,rank_11_itemid,rank_12_itemid,rank_13_itemid,rank_14_itemid,rank_15_itemid,rank_16_itemid,rank_17_itemid,rank_18_itemid,rank_19_itemid,rank_20_itemid
751462,2015-09-01 03:00:00+00:00,264577,4916,330647,380424,432897,51275,234962,313304,344118,400962,459654,1214,2166,2405,3058,3637,3701,4388,4547,4682
751699,2015-09-01 03:00:00+00:00,203531,230807,422120,255482,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,209149,222930
751732,2015-09-01 03:00:00+00:00,45839,278583,466477,356599,335870,7599,22446,37308,203790,295438,429440,451886,165063,280855,423774,120788,260034,363317,440411,464322
751798,2015-09-01 03:00:00+00:00,41947,238178,251277,434373,366574,216248,16888,26222,155806,211072,300609,381586,270690,330532,342940,205929,160817,292092,21547,37972
751919,2015-09-01 03:00:00+00:00,173653,188752,453454,425521,1049,23990,30436,30681,44055,68447,70635,80313,99484,133867,140168,142751,148651,154436,155733,164846
752015,2015-09-01 03:00:00+00:00,367589,394418,398108,453837,41496,47060,297425,184618,240678,167191,19422,125890,246421,395494,454001,409916,189589,108646,292674,79807
752251,2015-09-01 03:00:00+00:00,332721,55556,290227,412516,445351,229829,285949,292412,342553,19476,78862,125656,144365,184769,222417,226086,237505,268645,285563,287184
752388,2015-09-01 03:00:00+00:00,402366,37902,60999,61508,66180,70964,93544,108666,135210,144988,147414,153586,174179,242204,253948,286965,299052,308394,331026,387021
752824,2015-09-01 03:00:00+00:00,111668,237549,304274,12381,27734,48129,74405,174173,177439,184406,43872,50102,85268,106124,109030,126004,199336,228890,260789,270507
752892,2015-09-01 03:00:00+00:00,134794,164193,345330,289021,32615,1761,26700,32431,46023,48722,51987,52682,70379,85742,91698,94098,98587,101883,116323,116588
752971,2015-09-01 03:00:00+00:00,91086,96751,121895,421529,67641,76323,96066,402848,435318,98374,343379,25145,94704,154355,274499,408400,431330,299856,275456,1267
753008,2015-09-01 03:00:00+00:00,256706,405862,101054,465359,366809,167019,425593,6946,10935,14656,28429,62077,63338,86297,88642,89821,93595,98990,108765,112099
753041,2015-09-01 03:00:00+00:00,351773,43565,283416,309610,344370,81346,319353,140528,353205,183924,88052,250497,253795,282494,370281,145077,195457,1669,6992,34852
753238,2015-09-01 03:00:00+00:00,412656,162052,461614,106848,237336,409793,233427,244939,296795,41191,71816,91592,92670,96441,139340,150976,204844,228675,255575,255840
753292,2015-09-01 03:00:00+00:00,43739,118780,423612,13422,131616,133250,143601,66928,192468,10284,329113,38122,349757,3872,147,3608,11379,19480,24806,40401
753334,2015-09-01 03:00:00+00:00,5473,68971,356414,17561,35087,74152,144363,176457,203458,222049,280223,289027,319807,320441,341047,446245,191101,466776,69440,70648
753423,2015-09-01 03:00:00+00:00,114347,417992,411020,394678,143723,122064,445354,40809,287211,413973,252518,332660,223465,279150,296989,448959,79020,106171,278485,211606
753647,2015-09-01 03:00:00+00:00,144076,308764,5903,17680,21547,23884,37972,71670,82010,88501,110653,111070,180258,198340,202910,275217,289732,302363,312893,335665
753763,2015-09-01 03:00:00+00:00,80435,340375,227318,337327,73602,439956,116022,203462,244405,411575,235720,340380,88904,408203,25353,456056,545,187715,296303,442725
754017,2015-09-01 03:00:00+00:00,53208,161685,373543,224981,423952,285202,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668
754208,2015-09-01 03:00:00+00:00,399048,295449,30439,209645,220261,390577,451777,418393,12381,27734,48129,177439,184406,956,5922,6460,19839,20866,21130,25132
754244,2015-09-01 03:00:00+00:00,203100,456841,55678,444956,171568,217230,185933,379407,462443,188752,1049,30681,44055,70635,80313,99484,140168,142751,148651,164846
754257,2015-09-01 03:00:00+00:00,408203,76196,340375,228276,337327,80435,248614,190347,203680,243606,203129,340825,455240,411575,5471,6133,10935,11475,13393,14656
754781,2015-09-01 03:00:00+00:00,338543,105227,65284,24818,1761,32431,85742,143459,271208,354554,379145,538,1874,3710,5024,11227,12320,17817,18274,22128
754869,2015-09-01 03:00:00+00:00,322943,251499,269466,126243,158677,178857,129974,106374,162139,434278,215016,328430,415695,459628,35431,25404,302195,119546,127478,214282
754936,2015-09-01 03:00:00+00:00,253615,366876,415262,417605,76964,397962,406960,382414,316753,325852,106741,198209,344723,217108,308967,264206,234493,198701,222196,399730
754998,2015-09-01 03:00:00+00:00,93267,308053,149521,212029,217097,298447,235880,65021,357844,366993,455842,66373,154328,157178,312258,350061,423161,108308,112566,357712
755068,2015-09-01 03:00:00+00:00,333880,370223,158677,108442,181831,273512,301119,362087,393774,38813,51005,55350,265521,278539,285747,299686,6460,7811,35431,243888
755275,2015-09-01 03:00:00+00:00,130352,366433,29195,108576,227469,287233,326706,359495,367437,60873,4390,26938,114698,203008,229789,369108,381205,389434,462174,362697
755397,2015-09-01 03:00:00+00:00,286481,239235,291792,70339,127981,187532,281297,302108,375501,426471,458387,217946,384605,5185,78564,194437,282799,321083,437134,460969
755468,2015-09-01 03:00:00+00:00,141172,442143,538,1874,3710,5024,11227,12320,17817,18274,22128,25042,31454,37484,60655,61583,64247,66439,69617,69698
755703,2015-09-01 03:00:00+00:00,120766,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,209149,222930,225137,231407,246428
755706,2015-09-01 03:00:00+00:00,369643,370163,107544,288195,268783,225274,261644,117192,144140,448677,289069,225085,246943,310403,300230,269995,319140,333528,59885,154385
756137,2015-09-01 03:00:00+00:00,270495,394073,96376,133211,411627,18841,111473,275184,13422,29632,36799,50566,87347,104190,131616,133250,143601,144090,202823,211873
756178,2015-09-01 03:00:00+00:00,254766,10531,340890,375038,327811,323911,87517,206109,46537,164624,312612,2849,106104,111435,151135,223461,230285,285697,387414,419218
756456,2015-09-01 03:00:00+00:00,302460,296990,257645,38706,270950,409746,407087,138414,223911,271527,214125,177478,46019,52713,54942,79717,86659,121856,134078,144247
756547,2015-09-01 03:00:00+00:00,233186,194678,48382,257996,293012,23439,228598,393219,345409,345003,151410,82232,301721,190000,262053,27646,111787,143609,157267,161293
756855,2015-09-01 03:00:00+00:00,137472,419635,336940,278622,412416,382213,244302,84871,142936,179834,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302
757156,2015-09-01 03:00:00+00:00,179468,360772,86959,351415,210239,228193,204199,104543,255459,212993,89675,197385,298697,349167,62162,104608,312257,331863,357741,30067
757482,2015-09-01 03:00:00+00:00,203613,452590,350629,205856,397236,432348,73398,176810,17189,452484,10700,372394,15962,55572,112758,163287,212907,318750,357844,299665
757531,2015-09-01 03:00:00+00:00,146448,197920,428257,12752,22558,188600,203972,254748,403332,420960,2270,101288,52638,87823,134852,151848,163902,249186,267198,302448
757547,2015-09-01 03:00:00+00:00,117166,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668,234255,369447,37029,320130,48030
757603,2015-09-01 03:00:00+00:00,262920,312436,290107,75570,332295,311585,419450,335743,159555,222745,192463,420160,139936,23990,30436,68447,154436,155733,192120,221792
757644,2015-09-01 03:00:00+00:00,44544,47655,407998,201895,16650,422305,265273,211422,120541,331633,244081,397841,330840,253763,301324,444697,279866,35563,409531,29825
757825,2015-09-01 03:00:00+00:00,352673,387028,179191,299696,289633,191303,340960,343534,189892,14701,332486,396750,250908,464042,175058,214790,25105,377133,44705,64529
757892,2015-09-01 03:00:00+00:00,88975,403792,325306,324424,274008,358697,42813,455886,433264,239896,318289,254789,28687,443101,150185,85382,222163,53516,401111,269177
757972,2015-09-01 03:00:00+00:00,346103,29806,49190,462564,428751,192746,448020,283386,18521,454972,138,15957,44690,163279,216809,273967,274252,318292,436295,438914
758172,2015-09-01 03:00:00+00:00,230347,456923,47765,370117,129233,276181,52031,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530
758359,2015-09-01 03:00:00+00:00,5394,162643,237821,30959,110875,18039,35216,190691,317852,326420,425481,34456,36973,197253,270740,366230,76654,224985,271897,346811
758396,2015-09-01 03:00:00+00:00,226856,336226,134208,113282,270971,381080,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668
758491,2015-09-01 03:00:00+00:00,128063,360208,197510,280828,293821,258310,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668
758699,2015-09-01 03:00:00+00:00,172326,262446,64571,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668,234255,369447,37029
758779,2015-09-01 03:00:00+00:00,346720,134837,44000,436893,205766,20048,28728,86806,161249,429489,234985,6922,44929,77926,346160,63792,271520,103323,184538,197357
758835,2015-09-01 03:00:00+00:00,267461,365935,339855,303167,254418,869,347132,401374,273641,96127,159956,370174,435931,118551,383255,308438,331039,185246,454422,111532
759062,2015-09-01 03:00:00+00:00,185277,34273,183579,279680,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668,234255,369447
759129,2015-09-01 03:00:00+00:00,123964,168927,358306,384603,283919,396750,238192,415263,228075,345086,95354,10935,14656,23990,30436,33345,62077,63338,68447,86297
759161,2015-09-01 03:00:00+00:00,188175,387668,289658,226127,63396,202623,202563,320159,339007,405599,280654,23817,207815,185046,210343,126278,445361,455913,252040,75878
759181,2015-09-01 03:00:00+00:00,292434,420229,5032,427978,320310,247116,314563,114359,11873,173134,442577,446815,209674,331948,399096,47078,77102,94119,367391,444157
759447,2015-09-01 03:00:00+00:00,187465,92243,212578,409530,445913,233362,313867,119972,141030,152041,317162,352262,382347,384808,164813,25002,173547,103003,447224,74278
759566,2015-09-01 03:00:00+00:00,8198,198496,259964,445749,438092,113206,306328,1049,6946,10628,27646,30681,34897,35316,37902,43593,44055,66180,70635,70964
759932,2015-09-01 03:00:00+00:00,128651,389472,53314,271317,143970,155828,179329,276484,305924,416048,53059,188514,401653,379846,43807,162386,448807,292457,91799,261521
760089,2015-09-01 03:00:00+00:00,341797,40589,269096,272544,309849,359140,366925,423025,463201,29060,54742,220324,226891,230191,260277,314019,317792,367290,419172,82264
760312,2015-09-01 03:00:00+00:00,106741,253615,275625,6022,10935,14656,62077,63338,316753,258087,268772,371965,325852,261167,198209,343832,13422,41191,44591,71816
760430,2015-09-01 03:00:00+00:00,147271,450191,291920,273727,151413,121311,342891,264807,57373,425097,352375,120242,90579,238348,143472,194643,320900,447664,126231,424078
760450,2015-09-01 03:00:00+00:00,5131,54144,434054,194562,215659,336212,73947,218487,322284,417502,234962,313304,344118,400962,260414,5070,175397,264577,459654,444387
760614,2015-09-01 03:00:00+00:00,213647,266779,404342,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,209149,222930,225137
760700,2015-09-01 03:00:00+00:00,163483,387875,323291,463347,72521,116371,375184,458084,52048,110184,115625,153409,250423,271835,277781,312092,300152,8729,239559,407544
760728,2015-09-01 03:00:00+00:00,31305,52367,245474,153907,65188,387451,411959,51354,285949,292412,342553,124118,355297,54396,241256,315322,438663,262629,81252,176338
760734,2015-09-01 03:00:00+00:00,305277,13151,364111,376148,48633,131789,43454,241875,11526,164683,340715,230344,288652,36378,254883,266825,309918,400960,357854,70855
761033,2015-09-01 03:00:00+00:00,314942,369447,418795,439963,25762,274435,456056,400442,356129,182523,211377,1644,5281,247339,452484,329133,146613,338395,19531,76654
761075,2015-09-01 03:00:00+00:00,237318,276494,308438,330090,266900,869,253220,353628,314073,96127,368947,234808,118551,159956,261979,303828,254418,421337,213302,432992
761086,2015-09-01 03:00:00+00:00,33182,165753,82001,189440,396706,440066,37218,208270,67729,228282,270105,403058,313448,67814,10413,12381,27734,48129,60236,75009
761095,2015-09-01 03:00:00+00:00,340825,211698,76196,248614,79180,330865,243606,120990,88904,455240,153192,149271,340380,399730,93608,348839,253273,329133,335264,408043
761134,2015-09-01 03:00:00+00:00,37577,107135,257898,189022,206467,165094,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780
761320,2015-09-01 03:00:00+00:00,202700,183954,128795,16808,107873,12132,376564,506,41923,181417,339392,388431,102960,232824,403970,272563,419371,427923,128745,187946
761516,2015-09-01 03:00:00+00:00,420056,14026,131903,218167,241486,258273,279404,293677,295776,296762,301822,428945,454656,306465,398147,3548,9710,22138,23840,23907
761546,2015-09-01 03:00:00+00:00,103236,3596,273690,177773,1895,98512,318604,368980,381391,13895,447710,335669,389432,462530,103203,164086,229903,351578,420271,224690
761737,2015-09-01 03:00:00+00:00,301448,289936,295058,206968,428060,10628,35316,35460,43593,57713,103272,125968,167985,180002,184202,189387,191235,227993,230475,263503
761762,2015-09-01 03:00:00+00:00,280460,207119,15943,115049,154720,183974,242830,255160,257076,271407,273702,290390,302210,325869,349053,366290,148333,154219,183861,271951
761783,2015-09-01 03:00:00+00:00,144165,235944,275625,74438,297721,264306,319207,370933,444993,25662,109583,320130,314942,179834,303142,379953,105869,106741,272152,428891
761805,2015-09-01 03:00:00+00:00,443131,82081,133895,409671,230921,1551,309816,70636,132160,73917,423780,387105,177522,216258,103508,255737,269642,190957,214179,265273
761826,2015-09-01 03:00:00+00:00,372078,67890,292543,305708,159400,437471,431853,166402,57593,79015,94111,408496,213714,167534,333428,400187,308507,338359,292352,263956
762044,2015-09-01 03:00:00+00:00,80146,179222,200724,206787,375556,446592,115273,117879,308101,8484,228876,275956,464614,201534,431651,163089,51439,403041,79939,132772
762099,2015-09-01 03:00:00+00:00,124888,252387,241977,121672,302363,396478,419690,437298,17974,23990,30436,33165,47883,65408,67839,68447,70260,81415,96145,101699
762172,2015-09-01 03:00:00+00:00,324545,312654,464617,235421,92365,372678,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668
762223,2015-09-01 03:00:00+00:00,381080,179185,230571,306001,328546,395826,23001,75857,99013,99242,105644,114590,153106,154015,212667,250093,375752,394794,21573,44357
762411,2015-09-01 03:00:00+00:00,272780,400731,453177,54572,245873,27146,258461,46955,393547,347645,451693,450502,348840,230397,273470,163013,86956,462430,192875,187946
762655,2015-09-01 03:00:00+00:00,35243,212609,266833,339756,446739,114430,79932,349230,98560,300470,323796,342814,400010,280355,63614,313052,332253,37841,286872,333683
762884,2015-09-01 03:00:00+00:00,47906,307045,100064,68244,115771,175944,265998,277890,434941,259104,218965,20416,460818,240588,10321,87071,204644,314499,76603,232897
762998,2015-09-01 03:00:00+00:00,3799,378961,3621,4422,9934,19409,30229,75106,84090,107200,107481,117464,123231,154565,164515,171737,189064,214903,229585,231594
763141,2015-09-01 03:00:00+00:00,16949,24087,36335,84558,107318,110593,117572,148915,182374,190487,198118,202330,203172,216808,244503,279320,295756,301710,310775,311802
763258,2015-09-01 03:00:00+00:00,206841,422471,447349,41963,101660,23990,30436,61605,68447,89708,154436,155733,167985,180002,192120,221792,268487,333167,339569,341534
764055,2015-09-01 03:00:00+00:00,56664,310514,454338,305195,24812,450556,144507,396776,90514,95308,99207,131377,258467,346613,388251,73128,284973,307415,388940,415750
764101,2015-09-01 03:00:00+00:00,113899,317677,432203,259636,2790,7947,23990,30436,60878,67641,68447,76323,80908,96066,105485,154436,155733,159375,191237,192120
764259,2015-09-01 03:00:00+00:00,139256,138578,107511,60503,208182,454372,10090,176900,211412,281395,302907,320791,336047,428535,12566,86792,113074,319634,6058,219922
764490,2015-09-01 03:00:00+00:00,152820,114881,393368,247975,197422,401488,275771,65187,200345,365004,246097,124214,310863,322226,322783,352209,136072,13043,156991,168082
764711,2015-09-01 03:00:00+00:00,193359,155512,203646,207861,430851,456228,305558,69717,123039,179126,179129,213613,37416,69636,82938,293050,437358,92835,144187,134808
764805,2015-09-01 03:00:00+00:00,208244,213334,362868,228721,13422,131616,133250,143601,79971,152376,37394,116514,207178,6460,15205,19839,21130,25132,34725,39133
764884,2015-09-01 03:00:00+00:00,397803,421016,285335,452414,336506,138416,334007,332965,1761,32431,85742,143459,200345,364152,365004,8265,12081,46023,91698,101883
