visitorid,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
739824,393028,7943,257040,65273,441852,109618,290999,455183,133814,162139,279457,449912,316753,115323,243355,350629,465951,150103,84160,328696
739839,7943,235224,124193,259884,29940,174265,132683,115426,393028,463280,205139,359251,441852,210038,159822,200537,315911,463027,171644,1891
739857,37029,316753,320130,65273,253615,122604,389158,445351,133814,438484,339703,409804,57788,354233,51650,446820,344723,56303,46130,247909
740129,37029,445351,463617,122604,389158,438484,320130,379390,7943,446820,238645,133907,213834,316753,57788,116624,272770,341482,291877,461765
740525,29196,291877,299677,22436,446820,244252,250015,103156,316753,425186,4001,401285,166050,125440,325852,219488,153889,172894,39449,379796
740881,65273,231482,445351,247909,339703,299222,190070,68000,204494,314789,5470,392074,184199,292444,306590,369158,133907,332629,340825,374092
741230,84160,89775,318333,280375,315543,16813,194010,829,12217,206880,139515,266024,224614,110151,442131,48743,387373,191973,372188,210087
741255,316753,65273,253615,339703,158666,22436,344723,445351,409804,441668,299038,325852,247909,198209,100393,134992,46232,82504,215503,167978
741460,179601,445351,312728,138427,371008,243355,286731,381265,62549,57245,442837,84160,190000,283916,268883,344071,442131,351481,109618,420960
741644,29100,112782,400946,48030,272770,232509,369158,42002,255725,301721,304537,55925,228392,148855,315543,113440,382751,89323,453618,244252
741680,231482,455183,321905,118914,328696,48030,369447,355994,204494,422356,460188,128908,340960,277490,393028,456005,448044,395845,268335,454818
741726,7943,234255,247909,161623,320130,29196,369447,355994,445351,312728,299222,12217,91105,339703,242905,69533,158666,354233,56782,389158
741768,384302,393028,219512,48030,441852,268883,11279,355994,441668,420960,286731,350629,148103,283916,65273,197642,442496,215363,58638,294790
742054,29196,369447,69533,312728,315543,111530,445351,12217,318333,299222,441668,232509,188395,334273,76971,340808,291877,303178,380493,354233
742815,96924,340093,385475,74494,93144,37029,137144,290999,176424,258188,179601,445351,84160,122604,312728,316753,11663,155625,242905,29196
743416,48030,400946,29100,272770,312728,234255,29196,211418,445351,339703,213834,409804,316753,157743,69974,453618,349318,248455,162139,384892
743816,158666,223739,296749,130371,63960,179136,230813,89775,111530,150877,346186,412207,394518,393028,9877,227311,278843,395715,235933,239210
744648,112782,247909,299222,445351,369447,133907,102306,29100,65273,318333,219512,158666,68000,354233,339703,11670,234255,367664,447661,253615
744705,9877,241555,325310,38965,272770,412622,283115,37115,265571,252319,239006,82377,453618,400946,319680,69974,247909,112782,84160,250212
744904,9877,241555,38965,325310,412622,37115,283115,265571,252319,239006,82377,319680,268972,381941,250212,322341,269085,220678,308263,44826
745013,48030,29196,37029,441668,446522,176648,360877,424506,219512,272907,25298,312781,188148,76196,90594,8140,372969,425094,98984,346648
745308,316753,46232,29196,216305,62549,409804,22436,304537,432152,186256,367664,247909,198209,305588,387377,288078,304685,19269,122941,241441
745504,231482,455183,340960,118914,350629,166306,277490,190000,116624,321905,268335,128908,328696,448044,204494,161623,161463,371008,214790,345086
745589,29100,374092,247909,400946,382751,399031,109618,424515,290999,140861,48030,243355,120541,279052,367664,235224,369158,223203,453618,73917
745601,65273,369447,112782,339703,133907,253615,299222,22436,316753,299038,446934,231482,37029,367664,320130,341482,344723,204494,409804,247909
745655,315545,29196,312728,320494,422425,69533,316753,445351,193828,384302,12217,46232,388097,409804,369447,402580,456792,122604,84160,380237
745694,65273,112782,369447,339703,175356,158666,299222,315545,48030,84593,303715,268883,299038,101288,399592,190000,93315,126623,448453,428257
745734,48030,441852,234255,84160,320130,183511,12217,116624,119736,291877,351481,354585,69533,7943,231482,366177,244458,340960,389158,102306
745745,316753,253615,84160,344723,294482,390591,69533,254418,157705,143418,446820,183313,413990,373128,170936,5470,45140,424899,422671,357054
745814,9877,241555,38965,325310,412622,37115,283115,239006,265571,252319,82377,319680,268972,381941,250212,322341,269085,220678,308263,44826
746264,316753,65273,341482,253615,369447,29100,409804,290999,122604,339703,344723,22436,320130,48030,62549,231482,198209,69533,424515,299038
746340,29196,291877,299677,244252,250015,103156,446820,22436,425186,125440,166050,401285,219488,316753,153889,4001,441852,325852,172894,396619
746751,869,266900,303828,254418,303715,89044,438322,118551,58638,308438,133647,394678,115323,276494,235224,432478,449912,413990,432992,328696
747123,315545,320494,422425,193828,388097,402580,456792,380237,119636,370360,156813,246634,106615,39439,385769,10540,418729,289844,189635,161623
747931,341482,29100,37029,369158,272770,279457,244252,247909,400946,133907,301721,12765,29196,119736,453618,7804,350103,228392,454818,255725
748024,92271,48030,299222,367664,445351,247909,243980,384302,17478,291877,190070,191223,341548,19883,205566,379390,215503,73852,62275,460553
748106,290999,37029,122604,389158,179601,316753,320130,11663,299222,56323,438484,12217,445351,57788,242905,69533,170262,133814,312728,365673
748304,420960,445351,369158,286731,12217,133907,384302,268883,283916,247909,37029,84160,315543,119736,399531,372188,125751,408203,17478,374092
748448,187946,37029,219512,316753,29196,232509,69533,257040,384528,234255,22436,133907,291877,223829,103156,325852,451657,106741,250015,446820
748597,369447,179601,84160,315543,12217,388974,274435,52928,314789,116624,354881,829,279457,119736,120098,298868,57788,150882,247307,387373
748690,350629,91755,455183,359491,400946,62549,389158,393111,138427,271896,41803,57788,143418,316753,279531,405770,103156,235047,22926,190000
749356,441852,48030,393028,384302,161623,84160,243355,219512,109618,316753,350629,91105,345279,354585,197642,320130,7943,116624,369447,69533
749457,869,303828,266900,254418,303715,118551,58638,308438,89044,276494,432478,29196,438322,432992,432925,368947,330090,96127,421337,138017
749535,111530,459475,229928,235460,339517,44208,230230,172004,403969,227781,333140,238766,158114,131298,107367,271537,403146,315543,170468,376971
749586,29196,341482,161623,69533,299222,393028,109618,257040,420960,318333,447995,200425,101288,80435,231482,215715,274798,268883,321850,299677
750094,112782,441668,393028,455183,279457,445351,350629,355994,441852,274798,48030,422671,290999,84160,242905,11279,463663,449912,197642,103900
750171,445351,247909,133907,29196,161623,299222,234255,46232,312728,340825,68000,367664,232062,372169,184199,369158,332629,417927,153778,165337
750238,400946,89775,379520,299222,26634,200242,342816,29940,214757,449391,84310,48291,342264,462394,73593,185653,140853,436004,128569,2657
750246,299222,65273,369447,48030,271896,445351,320130,175356,441852,17478,234255,261673,230616,354233,190000,22436,306045,318333,219512,13280
750549,445351,299222,247909,213834,438484,84160,12217,318333,100282,122604,234255,68000,330035,446820,90240,194270,314642,167337,57788,389814
751060,112782,315545,320494,422425,193828,388097,402580,456792,380237,316753,119636,370360,369447,156813,246634,106615,39439,385769,418729,10540
751269,445351,350629,231482,316753,138427,455183,400946,389158,438484,448044,62549,118914,213834,384302,315543,270950,214790,125751,58638,442837
751345,69533,29100,219512,237952,357054,80435,209994,266900,422356,16813,29196,216044,147005,185246,254101,337327,303715,454422,162525,322887
751400,133907,272770,335975,400946,869,303828,84160,118551,374092,341482,254418,112782,308438,266900,58638,453618,369158,109618,382751,399031
751564,369447,341482,82278,379520,119736,301721,315543,456005,98807,316753,279457,369158,456056,314789,232509,215172,210002,409804,459475,334920
751701,48030,299222,369447,445351,112782,29100,11670,318333,65273,29196,360487,247909,89775,12217,367664,303715,115258,206241,204494,315543
751798,290999,179601,133814,384302,312728,242905,11663,112782,445351,12217,69533,29196,170262,22926,37029,355994,399592,231482,73852,449912
751948,142466,216305,62549,247909,186256,303715,387377,138427,304537,273936,92329,122941,73852,235224,428827,432152,241441,52928,10572,7161
752074,316753,445351,231482,7943,84160,257040,109618,253615,339703,243355,12217,415610,320130,306590,65273,344723,62549,232509,161623,422356
752170,369447,316753,65273,247909,299222,339703,253615,445351,441852,209994,318333,158666,29100,344723,22436,234255,315543,441668,12217,409804
752730,369447,247909,320130,315543,355994,37029,291877,339703,316753,109618,356129,110151,389158,243355,285729,26839,82278,453618,215596,12217
752781,161623,445351,299222,290999,29100,312728,232509,369447,29196,219512,48030,318333,12217,111530,179601,247909,309778,96924,315543,441668
753008,65273,400946,158666,382751,212672,273041,275937,175356,451806,228068,256706,101288,248262,289103,358485,37554,200425,188390,413990,391156
753041,290999,29100,48030,247909,179601,161623,445351,299222,232509,12217,91755,312728,11663,242905,133814,449912,316753,318333,170262,399592
753166,161623,393028,341482,290999,84160,274798,91105,7943,350103,441668,247909,103221,115426,359251,206880,119736,459848,179601,48030,454784
753245,441852,350629,393028,69533,294482,82278,279457,392074,112782,355994,242905,215596,274798,162139,197642,432183,232172,272455,65273,124583
753400,461686,218794,171878,32581,455183,58638,449912,10572,441668,350629,286731,328696,242905,118551,82278,272455,279457,453290,456005,17478
753574,112782,369447,159780,341482,133224,431276,448453,65273,446934,369158,84160,185115,339703,456056,57788,315545,312781,274435,162375,119736
753763,29196,29100,80435,299222,161623,247909,69533,369158,445351,340375,119736,420960,357054,456056,337327,315543,318333,417464,257040,133814
753827,112782,48030,272770,29100,341482,133814,65273,247909,374092,367664,369158,399031,369447,320130,248455,382751,89775,389814,17478,42002
753900,112782,65273,369447,299222,48030,320130,422425,341482,339703,190000,89775,441852,320494,219512,175356,303715,257040,271896,367664,247909
753941,29100,48030,7943,114137,29196,369447,428257,299222,411886,290999,4001,413990,243355,274798,321722,179601,22436,446934,51354,399592
754236,315545,422425,320494,243355,109618,69533,388097,84160,193828,424515,22436,122604,344071,29100,320130,240262,230842,231819,428257,446934
754330,441668,7943,133907,441852,179601,284648,89775,12217,84160,268883,399031,282385,366177,315543,241752,210087,257575,401285,228392,116624
754448,190000,179601,385261,180905,17322,396633,363125,245085,260257,343444,89646,92580,445351,248455,294242,116624,20092,227621,187934,117551
754664,69533,133907,29196,84160,384302,37029,109618,215596,48030,299222,268883,320130,312728,424515,243355,318333,12217,420960,138427,122604
754666,369447,315543,445351,29100,247909,12217,312728,345279,142466,158666,138427,338794,391484,232509,869,337327,254477,248455,461686,375118
754710,133907,354233,247909,82278,312728,69533,316753,279457,133814,56782,12217,158666,304877,165302,369158,315543,29196,379520,184199,332629
754793,142466,216305,62549,303715,247909,273936,186256,387377,138427,92329,304537,432152,122941,73852,235224,428827,241441,10572,52928,227331
755055,65273,316753,253615,339703,409804,22436,344723,299038,393028,320130,369447,198209,341482,325852,279457,37029,446934,367664,190070,192413
755171,290999,133814,179601,384302,312728,37029,231482,112782,242905,11663,12217,445351,69533,355994,22926,170262,122604,399592,29196,460188
755556,290999,179601,384302,133814,312728,242905,37029,112782,69533,231482,11663,12217,355994,29196,445351,22926,170262,399592,73852,460188
755621,9877,241555,38965,325310,412622,283115,37115,239006,265571,252319,82377,319680,29100,445351,381941,250212,268972,220678,869,58638
755706,48030,133907,369447,354233,91755,445351,247909,290999,441852,384302,299222,7943,29100,320130,158666,46156,441668,399031,133814,261644
755985,48030,400946,272770,84160,29100,109618,453618,374092,243355,112782,234255,69974,461686,382751,369158,247909,285729,194791,424515,375822
756178,84160,441668,12217,436004,320130,17478,175356,315543,400946,259884,13280,110151,379520,206880,29940,225279,359109,243566,280375,309821
756234,345279,441852,158666,350629,374092,4001,445105,183511,450209,89775,91105,21746,361956,116624,138427,61303,438484,449912,243355,288340
756456,231482,272770,400946,7943,369158,111530,84160,374092,339703,420960,204494,119736,12217,306590,417927,9877,314789,315545,38706,123175
756473,29100,48030,37029,29196,455183,321905,133814,432357,161623,280328,91105,244027,445351,242905,384302,3962,81981,272976,34933,280720
756545,48030,37029,46156,441852,133907,119736,393028,384302,441668,341482,369447,111530,369158,445351,17478,456056,372188,206880,279457,301721
756547,219512,161623,190000,393028,37029,341482,112782,65273,89775,91105,299222,369447,320130,133907,274798,175356,11663,248455,179601,268883
756803,29196,234255,111530,341482,312728,69533,46232,420960,374092,64951,48030,355994,399031,424515,409804,266900,231482,334273,459475,299222
757156,7943,445351,151444,341482,299222,369447,213834,316753,438484,161623,122604,399031,320130,424515,393028,253615,446820,374092,247909,90240
757425,315545,320494,422425,193828,388097,402580,456792,380237,119636,370360,156813,246634,106615,39439,418729,10540,385769,289844,189635,122412
757593,316753,65273,253615,339703,409804,344723,22436,198209,312728,299038,325852,320130,234493,46232,78163,109618,62549,272770,446820,57788
757603,445351,374092,231482,65273,367664,247909,315545,299222,292444,339703,7943,243980,68000,190070,5470,184199,314789,332629,204494,340825
757635,354233,133814,158666,133907,247909,316753,69533,445351,190070,299222,369447,68000,29100,378637,234255,339703,253615,209994,215596,65273
