visitorid,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
688440,3604,413685,403601,52122,199225,199489,306433,120259,79484,424193,1152,460188,228644,355994,84310,242905,5411,461686,187946,309778
688478,21147,208270,99502,270517,223042,10259,18418,25490,35168,38715,38854,42293,54868,63029,79942,90424,93229,109076,112962,118998
688557,249884,139994,196379,250007,177492,366922,162532,388876,194396,256938,51798,359820,359445,439044,272184,104160,293860,346577,132307,382276
688822,82032,443101,239896,161030,270550,441250,15426,309367,280354,163391,325670,102081,389274,432292,418551,1956,77991,325306,88975,42813
688928,79450,181666,226672,297791,414997,51855,164821,219540,253393,311333,356995,387554,409840,1164,20929,104519,109648,135861,207627,226815
689342,385208,1049,30681,44055,70635,80313,99484,109360,140168,146857,148651,159965,164846,165416,186817,219502,230595,247343,272255,286716
689564,113625,156967,167882,168158,236187,121016,24292,178732,234589,289811,315205,207453,282912,162817,55727,260687,386899,450627,5411,461686
689720,344037,152,6256,9293,9904,13788,18514,30794,31890,35606,43140,60513,63376,65102,66038,83521,96175,97055,97252,97901
689828,267542,104479,405232,99895,147807,380394,279779,224173,409517,219855,246605,1901,293363,142407,7789,19883,425593,198747,168,10935
689912,428025,327614,447661,264604,61435,422547,329034,161788,89452,26902,192413,130156,414695,37902,66180,70964,135210,140769,150953,153586
689963,58846,28161,197210,70317,221315,50745,289976,47028,232172,154553,161371,4115,44297,71398,96075,151974,10935,14656,62077,63338
690159,80268,407080,418744,223841,259285,400066,379426,267416,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447
690424,388338,466118,538,1874,3710,5024,11227,12320,17817,18274,21547,22128,25042,31454,37484,37972,60655,61583,64247,66439
690755,12365,19586,450267,358890,153909,334800,101568,40702,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447
690764,116886,245098,129220,90219,153301,367766,132726,302363,396478,419690,437298,255651,309689,446448,23657,325652,53501,107142,297115,365589
691530,91873,127346,464142,259105,277756,406702,4509,35580,304537,137102,35168,167353,205560,245426,321137,383535,411599,161660,47000,283816
691562,135746,194976,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
691690,303828,308438,432478,58638,89044,869,118551,432992,254418,85674,266900,276494,303715,125318,438322,174815,314073,368947,432925,261979
691771,68286,174347,75961,169476,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255
692001,131118,159822,269610,460681,49126,60999,61508,93544,108666,147414,200345,242204,365004,455792,319942,191180,67240,17666,25822,30374
692166,107517,6118,243106,16885,34891,175758,284808,298336,449540,421237,316260,35554,76854,91908,120009,167052,308634,308737,100848,115477
692258,410309,460946,346398,265275,98525,10856,14660,37093,47115,48722,52682,70379,78654,139561,178029,184846,213642,229123,234409,238089
692368,46156,102797,352559,743,44539,143293,441415,456056,124,180288,146613,116022,26145,32823,182283,297619,398004,152240,209734,333792
692382,57323,401415,157457,3621,4422,7246,9934,19409,30229,67854,75106,75683,84090,107200,107481,117464,123231,154565,164515,171737
692391,116679,82662,22112,323983,50654,85367,113893,465014,99116,125816,78840,232023,236118,97475,7040,356220,205855,119691,391888,188184
692778,152041,148414,35644,74278,193417,447224,233362,223536,208501,287811,76838,187465,80083,103420,88620,383255,14159,25514,392146,153778
692780,134767,23990,24595,30436,68447,81175,151206,155733,167985,180002,192120,198503,206392,221792,234930,268487,285949,292412,321533,333167
693047,428901,156725,286762,406620,408042,397065,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780
693089,330647,153095,24059,6018,49126,60999,61508,80785,81158,93544,108666,147414,180465,242204,406715,416949,423779,430058,434571,455792
693181,151839,189236,10628,35316,43081,43593,103272,125968,134802,184202,189387,191235,227993,230475,266344,285037,306363,346876,347213,368777
693252,76426,92499,391017,294073,226450,235720,545,211749,296303,163287,357844,455937,236302,337286,10935,14656,19208,26716,27340,37805
693709,211873,346216,224405,367230,111473,20991,94759,222514,393115,338848,318750,69414,199989,187449,220877,346927,318270,5070,38122,367998
693832,415126,237935,323642,433536,17137,46023,101883,137767,153432,322332,359714,462905,85929,90631,110387,131364,154705,160009,176151,244405
693883,393218,250424,234270,35396,49126,60999,61508,92222,93544,108666,138878,147414,163802,207601,237396,238829,242204,244381,257609,282719
693895,182539,17796,219650,65928,93296,104301,416188,429009,357844,347483,154553,46971,82069,296303,367690,163287,366993,455842,236302,538
694081,389434,443463,122463,301287,146464,436710,248973,185,1157,2759,8661,10126,10629,13984,15413,18539,18699,24670,25864,28690
694091,40693,147431,42669,411988,87353,113871,418237,454926,60023,114200,334207,337511,437052,197676,152,1049,6256,9293,9904,13788
694331,215858,387578,9068,76697,133617,393901,406055,309054,362402,205214,180199,415010,142902,143558,312942,169959,314942,408737,5411,461686
694430,438122,104891,153936,234603,366421,450404,3608,19480,40401,45025,49074,56309,59051,83689,101327,104666,113194,146530,159349,170904
694671,196539,150268,216793,165511,267547,457213,40195,93029,124706,145077,183930,195457,288140,397964,424432,21547,37846,37972,71670,72478
694838,13505,144092,57892,243265,441042,463872,330090,869,136697,451233,466259,110949,71784,151183,288653,276083,118551,6333,10647,24201
695063,92243,68221,103003,220678,123576,310022,25002,287811,334041,116311,40635,157307,53484,125400,330557,27625,119972,409530,152852,313867
695074,104342,110517,257748,37407,78144,1255,233925,349939,71053,396110,313736,345373,119064,248605,312728,389158,10935,14656,62077,63338
695396,75500,245609,110403,410889,99303,223644,222422,49257,10935,14656,71599,158585,445679,455678,424586,366993,49608,107236,144250,151012
695714,263854,299359,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
695919,450096,452839,269944,212811,320940,402,3347,12343,13376,13453,16645,17781,17946,20603,25218,27733,28351,29894,31864,36452
696078,37930,45622,97079,405289,45768,5138,148865,242988,52048,278869,149580,156280,465495,392399,60576,128751,396651,55264,5471,6133
696677,412073,369261,234542,350486,393653,169928,422998,185,1157,2759,8661,10050,10126,10629,13984,15413,18539,18699,24670,25864
697099,428869,4055,459697,411267,92451,125920,221673,418269,91653,134840,232468,411590,15754,78705,93753,114864,118782,193579,214563,247323
697361,19976,77955,412457,35168,167353,189847,205560,245426,321137,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282
697489,156537,39746,348599,100663,355488,74814,392169,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054
697810,142198,364830,393966,282551,237095,425555,286136,154925,168735,175665,458951,410669,53316,103717,177935,250894,302947,436124,361261,400918
698109,173497,351375,136780,49339,150979,197027,7045,74763,91889,111393,141486,152400,171054,175225,219579,237975,252814,256815,259015,294548
698181,6178,417663,5986,127038,174978,377106,465479,358180,93198,69828,269211,437128,362807,334714,19276,211299,448494,162139,240456,30269
698197,276600,216495,345935,128307,330778,401772,379016,296015,294026,341289,350073,229447,414416,255178,434561,462246,68918,341416,92994,186243
698234,163387,217488,72519,262475,97436,219515,439161,397555,398470,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282
698372,156110,386834,58790,125547,177608,251076,258262,306583,315076,389092,14795,271247,351279,144090,291561,105092,107684,151456,158295,218059
698944,179864,245052,141587,294395,23610,261317,381328,38057,111052,80353,348121,9790,330959,89675,295180,212917,332966,444113,382844,454445
699019,391256,408792,233507,76276,18302,440697,63435,146226,5728,134581,28939,10935,14656,62077,63338,86297,89821,93595,98990,108765
699031,16176,156389,439673,455396,7790,169860,218397,224647,358049,16856,67351,140587,278145,299012,305876,44627,274156,298484,392786,400710
699136,446130,430734,3136,150695,204504,425581,235475,3621,4422,9934,19409,30229,67854,75106,75683,84090,107200,107481,117464,123231
699612,89662,370327,76295,436994,222775,118120,86111,59050,97079,435007,321401,113163,44318,437927,421993,305497,406412,245168,50289,161825
699654,428891,211880,221436,225413,296458,406261,6558,149227,133774,393115,72579,349660,58309,111473,224405,367230,62467,224079,30877,5070
699678,349470,393368,372617,16344,23055,247975,401488,465582,80085,83446,304254,422417,420707,384171,407576,303229,106283,274801,62568,390517
700240,218277,6946,10935,14656,58822,62077,62697,63338,86297,88642,89821,93595,98990,108211,108765,112099,112129,121304,133407,151282
700450,104929,196493,314019,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,192178,209149,225137
700540,301409,457576,358692,16024,24906,34739,38259,58800,97486,109101,158911,162645,162785,164605,183852,217045,237486,257769,261818,262844
700746,419456,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233
701271,111530,461733,230230,229928,235460,459475,227781,131298,139381,458329,107367,219583,172004,170468,161453,403146,396045,271537,158114,138013
701526,426351,453235,362958,305276,678,1761,15085,24965,32431,37902,41191,66180,70964,71816,85742,91592,135210,139340,143459,150953
701750,35477,66405,296172,429846,123785,331555,461961,169978,356857,211084,290803,362506,7989,68770,72303,32506,143258,244405,128816,10628
701874,163848,182157,393123,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,192178,209149,225137
701946,288982,374543,735,42521,206779,414536,455322,186881,365164,133423,348875,29173,5411,461686,187946,309778,370653,257040,298009,335975
702070,274119,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,122496,151282,154722,160054,186780,192178,209149,225137,231407
702108,418301,164143,364189,1049,17974,27483,30681,44055,58060,70635,80313,99484,101699,125196,125421,140168,148651,159965,164846,165416
702328,201987,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233
702347,96149,84773,274162,22558,188600,403332,453342,289088,151848,249186,256193,302448,366475,7372,205546,410923,416041,464360,112758,215688
702708,2455,93761,21547,37972,71670,82010,88501,110653,111070,146857,147344,163799,198340,247343,255338,259235,273816,275217,312893,326915
703112,35286,460607,437441,303161,116446,212678,326124,356044,394151,107175,260036,348531,105078,182867,296997,344336,361753,101564,172733,61434
703148,293279,409471,49532,102659,252669,253561,314709,316576,14930,19057,31747,59704,78562,80758,83439,116261,120513,122924,124878,160868
703347,139296,72267,14265,15442,29207,40468,46023,48844,48901,49126,52263,53402,55341,60999,61508,91827,93544,93690,93733,94583
703502,445916,401242,152453,274056,26747,140405,100393,285949,292412,342553,405090,398210,230826,10628,35316,43081,43593,103272,125968,134802
703777,197801,287864,110529,226686,231964,282721,447173,233244,137535,222196,163467,277390,154553,97565,247339,197642,99227,86282,182523,399730
703894,213891,413116,405999,445913,46023,101883,137767,153432,322332,359714,317162,382347,28835,320375,322103,85929,90631,110387,131364,154705
704025,15290,261950,225892,235579,393629,63678,154833,341921,434923,389358,139394,423043,92509,303485,256039,23706,296005,264481,383783,350772
704301,185693,394406,82806,170251,463969,221448,116199,362068,196537,463473,351456,458733,365062,911,409207,202499,408188,438776,241074,155934
704501,181014,446710,279767,299658,240705,61605,425571,317,116120,135172,439503,33860,415393,466789,147070,141849,193990,4115,44297,71398
704571,170405,133856,362864,349318,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255
704593,157866,15417,120337,110943,397907,12546,394713,225987,373349,440657,242637,324803,94995,418784,186581,277764,288745,450576,59235,196230
704600,323716,286067,185800,444893,80129,398907,419724,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530
704780,411068,255981,275708,347546,366152,449429,409493,412570,133774,321333,446970,204677,279173,130965,415948,160170,263063,138712,271812,26515
704835,425463,88156,5813,106786,369565,442711,1669,6992,34852,60056,70100,71560,82904,110671,147547,216499,385157,1207,22138,37129
704935,79956,376751,186781,153628,152240,127182,97565,188752,363054,429425,436677,2980,207337,125208,156358,299679,391226,246818,425521,184949
705175,244924,89299,216535,426642,37506,244875,283048,157037,318531,343290,221221,299645,331276,370897,174098,80510,187700,211021,318227,55485
705576,187132,190536,216693,65761,261568,89688,219512,45283,81719,85880,194900,243269,51822,166066,189221,223415,260093,138414,189634,201265
705652,11578,28072,180405,280845,218794,192043,423697,307322,171878,442300,67423,245167,374231,461686,148043,285154,10572,364132,133860,87081
705902,308483,77340,255751,409254,18335,32193,39184,120249,126942,132593,182452,198696,198820,218311,218468,234112,302322,358752,396262,412393
706065,62280,78336,147844,211800,250546,315266,369287,466520,92432,103227,452061,243012,94497,358393,328349,210806,194816,273735,186525,76629
706075,84142,313763,3773,318300,190319,354045,307443,23356,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447
706143,356644,377060,47673,133250,200571,224166,329110,383752,396735,432100,455898,200211,16307,32191,72459,102256,140336,159156,164417,198154
706505,95564,139596,46223,49181,73812,317945,180514,374844,80145,87306,155000,437441,278075,460107,88037,205864,10572,435931,347178,28352
706722,21522,395888,153401,222868,14801,152273,323383,354488,122667,436081,125700,230589,85876,21037,24031,393714,408517,415311,458440,462699
706806,22347,347576,398343,446820,38813,247695,265521,363045,6133,6460,11475,13393,14866,15230,19839,21095,21130,21335,25132,25274
